Date,Control Point,Hong Kong Residents_Arrival,Mainland Visitors_Arrival,Other Visitors_Arrival,Hong Kong Residents_Departure,Mainland Visitors_Departure,Other Visitors_Departure
2020-10-23 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-10-23 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-10-23 00:00:00,Hong Kong-Zhuhai-Macao Bridge,81,2,5,122,4,4
2020-10-23 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-10-23 00:00:00,Man Kam To,0,0,0,0,0,0
2020-10-23 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-10-23 00:00:00,Shenzhen Bay,747,156,3,674,80,3
2020-10-23 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-10-23 00:00:00,Harbour Control,0,0,0,0,0,0
2020-10-23 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-10-23 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-10-24 00:00:00,Airport,986,7,27,904,9,26
2020-10-24 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-10-24 00:00:00,Hung Hom,0,0,0,0,0,0
2020-10-24 00:00:00,Lo Wu,0,0,0,0,0,0
2020-10-24 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-10-24 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-10-24 00:00:00,Hong Kong-Zhuhai-Macao Bridge,44,6,3,93,10,6
2020-10-24 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-10-24 00:00:00,Man Kam To,0,0,0,0,0,0
2020-10-24 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-10-24 00:00:00,Shenzhen Bay,714,134,5,602,75,4
2020-10-24 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-10-24 00:00:00,Harbour Control,0,0,0,0,0,0
2020-10-24 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-10-24 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-10-25 00:00:00,Airport,911,14,38,953,31,48
2020-10-25 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-10-25 00:00:00,Hung Hom,0,0,0,0,0,0
2020-10-25 00:00:00,Lo Wu,0,0,0,0,0,0
2020-10-25 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-10-25 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-10-25 00:00:00,Hong Kong-Zhuhai-Macao Bridge,56,3,9,78,3,6
2020-10-25 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-10-25 00:00:00,Man Kam To,0,0,0,0,0,0
2020-10-25 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-10-25 00:00:00,Shenzhen Bay,942,228,6,423,46,3
2020-10-25 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-10-25 00:00:00,Harbour Control,0,0,0,0,0,0
2020-10-25 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-10-25 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-10-26 00:00:00,Airport,575,3,21,542,7,26
2020-10-26 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-10-26 00:00:00,Hung Hom,0,0,0,0,0,0
2020-10-26 00:00:00,Lo Wu,0,0,0,0,0,0
2020-10-26 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-10-26 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-10-26 00:00:00,Hong Kong-Zhuhai-Macao Bridge,48,3,8,41,7,1
2020-10-26 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-10-26 00:00:00,Man Kam To,0,0,0,0,0,0
2020-10-26 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-10-26 00:00:00,Shenzhen Bay,966,137,1,279,21,5
2020-10-26 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-10-26 00:00:00,Harbour Control,0,0,0,0,0,0
2020-10-26 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-10-26 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-10-27 00:00:00,Airport,534,2,17,546,4,28
2020-10-27 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-10-27 00:00:00,Hung Hom,0,0,0,0,0,0
2020-10-27 00:00:00,Lo Wu,0,0,0,0,0,0
2020-10-27 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-10-27 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-10-27 00:00:00,Hong Kong-Zhuhai-Macao Bridge,62,2,3,55,1,1
2020-10-27 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-10-27 00:00:00,Man Kam To,0,0,0,0,0,0
2020-10-27 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-10-27 00:00:00,Shenzhen Bay,868,128,3,390,30,1
2020-10-27 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-10-27 00:00:00,Harbour Control,0,0,0,0,0,0
2020-10-27 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-10-27 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-10-28 00:00:00,Airport,352,2,23,479,11,28
2020-10-28 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-10-28 00:00:00,Hung Hom,0,0,0,0,0,0
2020-10-28 00:00:00,Lo Wu,0,0,0,0,0,0
2020-10-28 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-10-28 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-10-28 00:00:00,Hong Kong-Zhuhai-Macao Bridge,64,2,6,141,2,4
2020-10-28 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-10-28 00:00:00,Man Kam To,0,0,0,0,0,0
2020-10-28 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-10-28 00:00:00,Shenzhen Bay,557,108,4,737,79,4
2020-10-28 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-10-28 00:00:00,Harbour Control,0,0,0,0,0,0
2020-10-28 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-10-28 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-10-29 00:00:00,Airport,534,6,28,731,8,45
2020-10-29 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-10-29 00:00:00,Hung Hom,0,0,0,0,0,0
2020-10-29 00:00:00,Lo Wu,0,0,0,0,0,0
2020-10-29 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-10-29 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-10-29 00:00:00,Hong Kong-Zhuhai-Macao Bridge,62,3,5,144,11,4
2020-10-29 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-10-29 00:00:00,Man Kam To,0,0,0,0,0,0
2020-10-29 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-10-29 00:00:00,Shenzhen Bay,478,81,1,814,90,2
2020-10-29 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-10-29 00:00:00,Harbour Control,0,0,0,0,0,0
2020-10-29 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-10-29 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-10-30 00:00:00,Airport,890,4,37,986,26,57
2020-10-30 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-10-30 00:00:00,Hung Hom,0,0,0,0,0,0
2020-10-30 00:00:00,Lo Wu,0,0,0,0,0,0
2020-10-30 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-10-30 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-10-30 00:00:00,Hong Kong-Zhuhai-Macao Bridge,55,3,6,137,9,6
2020-10-30 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-10-30 00:00:00,Man Kam To,0,0,0,0,0,0
2020-10-30 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-10-30 00:00:00,Shenzhen Bay,544,102,2,698,72,6
2020-10-30 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-10-30 00:00:00,Harbour Control,0,0,0,0,0,0
2020-10-30 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-10-30 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-10-31 00:00:00,Airport,776,5,19,1262,19,36
2020-10-31 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-10-31 00:00:00,Hung Hom,0,0,0,0,0,0
2020-10-31 00:00:00,Lo Wu,0,0,0,0,0,0
2020-10-31 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-10-31 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-10-31 00:00:00,Hong Kong-Zhuhai-Macao Bridge,48,3,4,123,8,0
2020-10-31 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-10-31 00:00:00,Man Kam To,0,0,0,0,0,0
2020-10-31 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-10-31 00:00:00,Shenzhen Bay,516,131,4,614,72,11
2020-10-31 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-10-31 00:00:00,Harbour Control,0,0,0,0,0,0
2020-10-31 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-10-31 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-01 00:00:00,Airport,1021,1,47,935,8,39
2020-11-01 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-01 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-01 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-01 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-01 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-01 00:00:00,Hong Kong-Zhuhai-Macao Bridge,61,8,4,122,5,4
2020-11-01 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-01 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-01 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-01 00:00:00,Shenzhen Bay,1075,173,8,444,69,3
2020-11-01 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-01 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-01 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-01 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-02 00:00:00,Airport,503,0,25,472,9,17
2020-11-02 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-02 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-02 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-02 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-02 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-02 00:00:00,Hong Kong-Zhuhai-Macao Bridge,70,6,0,81,3,0
2020-11-02 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-02 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-02 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-02 00:00:00,Shenzhen Bay,838,122,1,357,44,2
2020-11-02 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-02 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-02 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-02 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-03 00:00:00,Airport,717,14,32,1139,20,96
2020-11-03 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-03 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-03 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-03 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-03 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-03 00:00:00,Hong Kong-Zhuhai-Macao Bridge,59,4,6,162,8,3
2020-11-03 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-03 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-03 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-03 00:00:00,Shenzhen Bay,723,137,2,776,85,7
2020-11-03 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-03 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-03 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-03 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-04 00:00:00,Airport,829,7,33,819,6,124
2020-11-04 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-04 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-04 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-04 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-04 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-04 00:00:00,Hong Kong-Zhuhai-Macao Bridge,61,2,30,158,14,5
2020-11-04 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-04 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-04 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-04 00:00:00,Shenzhen Bay,664,111,3,742,97,8
2020-11-04 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-04 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-04 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-04 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-05 00:00:00,Airport,1007,1,30,560,3,84
2020-11-05 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-05 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-05 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-05 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-05 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-05 00:00:00,Hong Kong-Zhuhai-Macao Bridge,69,5,61,109,10,5
2020-11-05 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-05 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-05 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-05 00:00:00,Shenzhen Bay,691,92,1,631,109,5
2020-11-05 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-05 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-05 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-05 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-06 00:00:00,Airport,931,5,40,832,10,55
2020-11-06 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-06 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-06 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-06 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-06 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-06 00:00:00,Hong Kong-Zhuhai-Macao Bridge,58,1,7,59,10,6
2020-11-06 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-06 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-06 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-06 00:00:00,Shenzhen Bay,669,96,2,603,86,7
2020-11-06 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-06 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-06 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-06 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-07 00:00:00,Airport,876,8,26,738,9,28
2020-11-07 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-07 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-07 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-07 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-07 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-07 00:00:00,Hong Kong-Zhuhai-Macao Bridge,36,3,0,92,12,4
2020-11-07 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-07 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-07 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-07 00:00:00,Shenzhen Bay,702,117,2,467,69,3
2020-11-07 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-07 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-07 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-07 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-08 00:00:00,Airport,1089,4,63,816,22,60
2020-11-08 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-08 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-08 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-08 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-08 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-08 00:00:00,Hong Kong-Zhuhai-Macao Bridge,64,4,3,67,32,1
2020-11-08 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-08 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-08 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-08 00:00:00,Shenzhen Bay,906,130,2,339,78,3
2020-11-08 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-08 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-08 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-08 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-09 00:00:00,Airport,621,0,19,379,13,20
2020-11-09 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-09 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-09 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-09 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-09 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-09 00:00:00,Hong Kong-Zhuhai-Macao Bridge,62,5,5,62,3,5
2020-11-09 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-09 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-09 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-09 00:00:00,Shenzhen Bay,773,85,1,352,53,3
2020-11-09 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-09 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-09 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-09 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-10 00:00:00,Airport,952,6,36,964,20,36
2020-11-10 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-10 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-10 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-10 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-10 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-10 00:00:00,Hong Kong-Zhuhai-Macao Bridge,83,4,6,114,6,3
2020-11-10 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-10 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-10 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-10 00:00:00,Shenzhen Bay,736,93,2,739,82,10
2020-11-10 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-10 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-10 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-10 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-11 00:00:00,Airport,1321,2,52,508,8,42
2020-11-11 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-11 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-11 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-11 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-11 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-11 00:00:00,Hong Kong-Zhuhai-Macao Bridge,44,4,4,94,7,1
2020-11-11 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-11 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-11 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-11 00:00:00,Shenzhen Bay,658,88,3,676,84,3
2020-11-11 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-11 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-11 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-11 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-12 00:00:00,Airport,1646,4,61,589,7,74
2020-11-12 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-12 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-12 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-12 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-12 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-12 00:00:00,Hong Kong-Zhuhai-Macao Bridge,54,1,22,101,7,3
2020-11-12 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-12 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-12 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-12 00:00:00,Shenzhen Bay,616,102,4,587,67,4
2020-11-12 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-12 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-12 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-12 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-13 00:00:00,Airport,806,1,26,706,8,49
2020-11-13 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-13 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-13 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-13 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-13 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-13 00:00:00,Hong Kong-Zhuhai-Macao Bridge,46,7,3,109,10,6
2020-11-13 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-13 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-13 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-13 00:00:00,Shenzhen Bay,604,99,2,569,68,7
2020-11-13 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-13 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-13 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-13 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-14 00:00:00,Airport,714,3,19,885,15,34
2020-11-14 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-14 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-14 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-14 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-14 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-14 00:00:00,Hong Kong-Zhuhai-Macao Bridge,47,4,1,107,6,2
2020-11-14 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-14 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-14 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-14 00:00:00,Shenzhen Bay,525,112,6,540,64,2
2020-11-14 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-14 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-14 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-14 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-15 00:00:00,Airport,969,6,38,1174,30,55
2020-11-15 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-15 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-15 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-15 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-15 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-15 00:00:00,Hong Kong-Zhuhai-Macao Bridge,34,4,6,62,8,0
2020-11-15 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-15 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-15 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-15 00:00:00,Shenzhen Bay,742,114,2,358,50,1
2020-11-15 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-15 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-15 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-15 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-16 00:00:00,Airport,366,14,17,424,13,14
2020-11-16 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-16 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-16 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-16 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-16 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-16 00:00:00,Hong Kong-Zhuhai-Macao Bridge,38,5,2,196,13,4
2020-11-16 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-16 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-16 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-16 00:00:00,Shenzhen Bay,550,91,3,1046,109,0
2020-11-16 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-16 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-16 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-16 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-17 00:00:00,Airport,385,4,26,611,14,32
2020-11-17 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-11-17 00:00:00,Hung Hom,0,0,0,0,0,0
2020-11-17 00:00:00,Lo Wu,0,0,0,0,0,0
2020-11-17 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-11-17 00:00:00,Heung Yuen Wai,0,0,0,0,0,0
2020-11-17 00:00:00,Hong Kong-Zhuhai-Macao Bridge,21,6,6,213,12,5
2020-11-17 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-11-17 00:00:00,Man Kam To,0,0,0,0,0,0
2020-11-17 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-11-17 00:00:00,Shenzhen Bay,490,86,3,1340,166,1
2020-11-17 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-11-17 00:00:00,Harbour Control,0,0,0,0,0,0
2020-11-17 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-11-17 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-11-18 00:00:00,Airport,609,6,27,763,5,86
2020-11-18 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
